chunk_per_worker,chunk_size,chunking_scheme,dataset_size,machine,maxcore_per_node,maxmemory_per_node,num_nodes,operation,runtime,spil,threads_per_worker,worker_per_node
10,256MB,temporal,2.56 GB,hal24,24,128gb,1,temporal_mean,2.1926753520965576,False,1,1
10,256MB,temporal,2.56 GB,hal24,24,128gb,1,climatology,3.502011299133301,False,1,1
10,256MB,temporal,2.56 GB,hal24,24,128gb,1,anomaly,5.534933567047119,False,1,1
10,256MB,auto,2.56 GB,hal24,24,128gb,1,global_mean,2.4777493476867676,False,1,1
10,256MB,auto,2.56 GB,hal24,24,128gb,1,temporal_mean,2.2347123622894287,False,1,1
10,256MB,auto,2.56 GB,hal24,24,128gb,1,climatology,3.139155149459839,False,1,1
10,256MB,auto,2.56 GB,hal24,24,128gb,1,anomaly,4.803903818130493,False,1,1
10,64MB,spatial,640.95 MB,hal24,24,128gb,1,global_mean,0.612154483795166,False,1,1
10,64MB,spatial,640.95 MB,hal24,24,128gb,1,temporal_mean,0.5733482837677002,False,1,1
10,64MB,spatial,640.95 MB,hal24,24,128gb,1,climatology,0.8586101531982422,False,1,1
10,64MB,spatial,640.95 MB,hal24,24,128gb,1,anomaly,1.348792314529419,False,1,1
10,64MB,temporal,640.95 MB,hal24,24,128gb,1,global_mean,0.6734440326690674,False,1,1
10,64MB,temporal,640.95 MB,hal24,24,128gb,1,temporal_mean,0.5888519287109375,False,1,1
10,64MB,temporal,640.95 MB,hal24,24,128gb,1,climatology,0.8581900596618652,False,1,1
10,64MB,temporal,640.95 MB,hal24,24,128gb,1,anomaly,1.4851109981536865,False,1,1
10,64MB,auto,640.95 MB,hal24,24,128gb,1,global_mean,0.5746145248413086,False,1,1
10,64MB,auto,640.95 MB,hal24,24,128gb,1,temporal_mean,0.5150983333587646,False,1,1
10,64MB,auto,640.95 MB,hal24,24,128gb,1,climatology,0.8508810997009277,False,1,1
10,64MB,auto,640.95 MB,hal24,24,128gb,1,anomaly,1.4589264392852783,False,1,1
10,128MB,spatial,1.28 GB,hal24,24,128gb,1,global_mean,1.2238962650299072,False,1,1
10,128MB,spatial,1.28 GB,hal24,24,128gb,1,temporal_mean,1.1317176818847656,False,1,1
10,128MB,spatial,1.28 GB,hal24,24,128gb,1,climatology,1.5334126949310303,False,1,1
10,128MB,spatial,1.28 GB,hal24,24,128gb,1,anomaly,2.9680633544921875,False,1,1
10,128MB,temporal,1.28 GB,hal24,24,128gb,1,global_mean,1.2590641975402832,False,1,1
10,128MB,temporal,1.28 GB,hal24,24,128gb,1,temporal_mean,1.141219139099121,False,1,1
10,128MB,temporal,1.28 GB,hal24,24,128gb,1,climatology,1.7387707233428955,False,1,1
10,128MB,temporal,1.28 GB,hal24,24,128gb,1,anomaly,2.6862592697143555,False,1,1
10,128MB,auto,1.28 GB,hal24,24,128gb,1,global_mean,1.1370775699615479,False,1,1
10,128MB,auto,1.28 GB,hal24,24,128gb,1,temporal_mean,1.015207290649414,False,1,1
10,128MB,auto,1.28 GB,hal24,24,128gb,1,climatology,1.6399805545806885,False,1,1
10,128MB,auto,1.28 GB,hal24,24,128gb,1,anomaly,2.674173355102539,False,1,1
10,256MB,spatial,2.56 GB,hal24,24,128gb,1,global_mean,2.3742563724517822,False,1,1
10,256MB,spatial,2.56 GB,hal24,24,128gb,1,temporal_mean,2.199739694595337,False,1,1
10,256MB,spatial,2.56 GB,hal24,24,128gb,1,climatology,3.2141966819763184,False,1,1
10,256MB,spatial,2.56 GB,hal24,24,128gb,1,anomaly,5.91006064414978,False,1,1
10,256MB,temporal,2.56 GB,hal24,24,128gb,1,global_mean,2.4152750968933105,False,1,1
10,256MB,temporal,2.56 GB,hal24,24,128gb,1,temporal_mean,2.1926753520965576,False,1,1
10,256MB,temporal,2.56 GB,hal24,24,128gb,1,climatology,3.502011299133301,False,1,1
10,256MB,temporal,2.56 GB,hal24,24,128gb,1,anomaly,5.534933567047119,False,1,1
10,256MB,auto,2.56 GB,hal24,24,128gb,1,global_mean,2.4777493476867676,False,1,1
10,256MB,auto,2.56 GB,hal24,24,128gb,1,temporal_mean,2.2347123622894287,False,1,1
10,256MB,auto,2.56 GB,hal24,24,128gb,1,climatology,3.139155149459839,False,1,1
10,256MB,auto,2.56 GB,hal24,24,128gb,1,anomaly,4.803903818130493,False,1,1
10,512MB,spatial,5.12 GB,hal24,24,128gb,1,global_mean,4.599055528640747,False,1,1
10,512MB,spatial,5.12 GB,hal24,24,128gb,1,temporal_mean,4.322134733200073,False,1,1
10,512MB,spatial,5.12 GB,hal24,24,128gb,1,climatology,6.694188117980957,False,1,1
10,512MB,spatial,5.12 GB,hal24,24,128gb,1,anomaly,11.724939584732056,False,1,1
10,512MB,temporal,5.12 GB,hal24,24,128gb,1,global_mean,4.698457479476929,False,1,1
10,512MB,temporal,5.12 GB,hal24,24,128gb,1,temporal_mean,4.318437576293945,False,1,1
10,512MB,temporal,5.12 GB,hal24,24,128gb,1,climatology,6.9428229331970215,False,1,1
10,512MB,temporal,5.12 GB,hal24,24,128gb,1,anomaly,11.05895185470581,False,1,1
10,512MB,auto,5.12 GB,hal24,24,128gb,1,global_mean,4.70310378074646,False,1,1
10,512MB,auto,5.12 GB,hal24,24,128gb,1,temporal_mean,4.2406580448150635,False,1,1
10,512MB,auto,5.12 GB,hal24,24,128gb,1,climatology,6.890023708343506,False,1,1
10,512MB,auto,5.12 GB,hal24,24,128gb,1,anomaly,11.035696268081665,False,1,1
