chunk_per_worker,chunk_size,chunking_scheme,dataset_size,machine,maxcore_per_node,maxmemory_per_node,num_nodes,operation,runtime,spil,threads_per_worker,worker_per_node
10,32MB,temporal,320.48 MB,hal24,24,128gb,1,climatology,0.9082610607147217,False,1,1
10,32MB,temporal,320.48 MB,hal24,24,128gb,1,anomaly,0.6519529819488525,False,1,1
10,32MB,auto,320.48 MB,hal24,24,128gb,1,global_mean,0.2722196578979492,False,1,1
10,32MB,auto,320.48 MB,hal24,24,128gb,1,temporal_mean,0.24621152877807617,False,1,1
10,32MB,auto,320.48 MB,hal24,24,128gb,1,climatology,0.6291177272796631,False,1,1
10,32MB,auto,320.48 MB,hal24,24,128gb,1,anomaly,0.891390323638916,False,1,1
10,64MB,spatial,640.95 MB,hal24,24,128gb,1,global_mean,0.6214456558227539,False,1,1
10,64MB,spatial,640.95 MB,hal24,24,128gb,1,temporal_mean,0.5801150798797607,False,1,1
10,64MB,spatial,640.95 MB,hal24,24,128gb,1,climatology,0.8054301738739014,False,1,1
10,64MB,spatial,640.95 MB,hal24,24,128gb,1,anomaly,1.3248317241668701,False,1,1
10,64MB,temporal,640.95 MB,hal24,24,128gb,1,global_mean,0.5696535110473633,False,1,1
10,64MB,temporal,640.95 MB,hal24,24,128gb,1,temporal_mean,0.5054676532745361,False,1,1
10,64MB,temporal,640.95 MB,hal24,24,128gb,1,climatology,0.7726225852966309,False,1,1
10,64MB,temporal,640.95 MB,hal24,24,128gb,1,anomaly,1.369415044784546,False,1,1
10,64MB,auto,640.95 MB,hal24,24,128gb,1,global_mean,0.5691545009613037,False,1,1
10,64MB,auto,640.95 MB,hal24,24,128gb,1,temporal_mean,0.5029730796813965,False,1,1
10,64MB,auto,640.95 MB,hal24,24,128gb,1,climatology,0.8422808647155762,False,1,1
10,64MB,auto,640.95 MB,hal24,24,128gb,1,anomaly,1.3390800952911377,False,1,1
10,128MB,spatial,1.28 GB,hal24,24,128gb,1,global_mean,1.1779444217681885,False,1,1
10,128MB,spatial,1.28 GB,hal24,24,128gb,1,temporal_mean,1.0892887115478516,False,1,1
10,128MB,spatial,1.28 GB,hal24,24,128gb,1,climatology,1.4789724349975586,False,1,1
10,128MB,spatial,1.28 GB,hal24,24,128gb,1,anomaly,2.5384907722473145,False,1,1
10,128MB,temporal,1.28 GB,hal24,24,128gb,1,global_mean,1.2129449844360352,False,1,1
10,128MB,temporal,1.28 GB,hal24,24,128gb,1,temporal_mean,1.1062026023864746,False,1,1
10,128MB,temporal,1.28 GB,hal24,24,128gb,1,climatology,1.6331543922424316,False,1,1
10,128MB,temporal,1.28 GB,hal24,24,128gb,1,anomaly,2.569520950317383,False,1,1
10,128MB,auto,1.28 GB,hal24,24,128gb,1,global_mean,1.0585894584655762,False,1,1
10,128MB,auto,1.28 GB,hal24,24,128gb,1,temporal_mean,0.9612007141113281,False,1,1
10,128MB,auto,1.28 GB,hal24,24,128gb,1,climatology,1.5064139366149902,False,1,1
10,128MB,auto,1.28 GB,hal24,24,128gb,1,anomaly,2.4511027336120605,False,1,1
10,256MB,spatial,2.56 GB,hal24,24,128gb,1,global_mean,2.2904257774353027,False,1,1
10,256MB,spatial,2.56 GB,hal24,24,128gb,1,temporal_mean,2.154050588607788,False,1,1
10,256MB,spatial,2.56 GB,hal24,24,128gb,1,climatology,2.8636279106140137,False,1,1
10,256MB,spatial,2.56 GB,hal24,24,128gb,1,anomaly,6.469491958618164,False,1,1
10,256MB,temporal,2.56 GB,hal24,24,128gb,1,global_mean,2.3868672847747803,False,1,1
10,256MB,temporal,2.56 GB,hal24,24,128gb,1,temporal_mean,2.1725480556488037,False,1,1
10,256MB,temporal,2.56 GB,hal24,24,128gb,1,climatology,3.4757251739501953,False,1,1
10,256MB,temporal,2.56 GB,hal24,24,128gb,1,anomaly,7.220321178436279,False,1,1
10,256MB,auto,2.56 GB,hal24,24,128gb,1,global_mean,2.5647573471069336,False,1,1
10,256MB,auto,2.56 GB,hal24,24,128gb,1,temporal_mean,2.238828182220459,False,1,1
10,256MB,auto,2.56 GB,hal24,24,128gb,1,climatology,2.9340927600860596,False,1,1
10,256MB,auto,2.56 GB,hal24,24,128gb,1,anomaly,5.063922882080078,False,1,1
10,32MB,spatial,320.48 MB,hal24,24,128gb,1,global_mean,0.29930806159973145,False,1,1
10,32MB,spatial,320.48 MB,hal24,24,128gb,1,temporal_mean,0.2668638229370117,False,1,1
10,32MB,spatial,320.48 MB,hal24,24,128gb,1,climatology,0.5295295715332031,False,1,1
10,32MB,spatial,320.48 MB,hal24,24,128gb,1,anomaly,0.7469239234924316,False,1,1
10,32MB,temporal,320.48 MB,hal24,24,128gb,1,global_mean,0.3038825988769531,False,1,1
10,32MB,temporal,320.48 MB,hal24,24,128gb,1,temporal_mean,0.2746860980987549,False,1,1
10,32MB,temporal,320.48 MB,hal24,24,128gb,1,climatology,0.9082610607147217,False,1,1
10,32MB,temporal,320.48 MB,hal24,24,128gb,1,anomaly,0.6519529819488525,False,1,1
10,32MB,auto,320.48 MB,hal24,24,128gb,1,global_mean,0.2722196578979492,False,1,1
10,32MB,auto,320.48 MB,hal24,24,128gb,1,temporal_mean,0.24621152877807617,False,1,1
10,32MB,auto,320.48 MB,hal24,24,128gb,1,climatology,0.6291177272796631,False,1,1
10,32MB,auto,320.48 MB,hal24,24,128gb,1,anomaly,0.891390323638916,False,1,1
10,64MB,spatial,640.95 MB,hal24,24,128gb,1,global_mean,0.6214456558227539,False,1,1
10,64MB,spatial,640.95 MB,hal24,24,128gb,1,temporal_mean,0.5801150798797607,False,1,1
10,64MB,spatial,640.95 MB,hal24,24,128gb,1,climatology,0.8054301738739014,False,1,1
10,64MB,spatial,640.95 MB,hal24,24,128gb,1,anomaly,1.3248317241668701,False,1,1
10,64MB,temporal,640.95 MB,hal24,24,128gb,1,global_mean,0.5696535110473633,False,1,1
10,64MB,temporal,640.95 MB,hal24,24,128gb,1,temporal_mean,0.5054676532745361,False,1,1
10,64MB,temporal,640.95 MB,hal24,24,128gb,1,climatology,0.7726225852966309,False,1,1
10,64MB,temporal,640.95 MB,hal24,24,128gb,1,anomaly,1.369415044784546,False,1,1
10,64MB,auto,640.95 MB,hal24,24,128gb,1,global_mean,0.5691545009613037,False,1,1
10,64MB,auto,640.95 MB,hal24,24,128gb,1,temporal_mean,0.5029730796813965,False,1,1
10,64MB,auto,640.95 MB,hal24,24,128gb,1,climatology,0.8422808647155762,False,1,1
10,64MB,auto,640.95 MB,hal24,24,128gb,1,anomaly,1.3390800952911377,False,1,1
10,128MB,spatial,1.28 GB,hal24,24,128gb,1,global_mean,1.1779444217681885,False,1,1
10,128MB,spatial,1.28 GB,hal24,24,128gb,1,temporal_mean,1.0892887115478516,False,1,1
10,128MB,spatial,1.28 GB,hal24,24,128gb,1,climatology,1.4789724349975586,False,1,1
10,128MB,spatial,1.28 GB,hal24,24,128gb,1,anomaly,2.5384907722473145,False,1,1
10,128MB,temporal,1.28 GB,hal24,24,128gb,1,global_mean,1.2129449844360352,False,1,1
10,128MB,temporal,1.28 GB,hal24,24,128gb,1,temporal_mean,1.1062026023864746,False,1,1
10,128MB,temporal,1.28 GB,hal24,24,128gb,1,climatology,1.6331543922424316,False,1,1
10,128MB,temporal,1.28 GB,hal24,24,128gb,1,anomaly,2.569520950317383,False,1,1
10,128MB,auto,1.28 GB,hal24,24,128gb,1,global_mean,1.0585894584655762,False,1,1
10,128MB,auto,1.28 GB,hal24,24,128gb,1,temporal_mean,0.9612007141113281,False,1,1
10,128MB,auto,1.28 GB,hal24,24,128gb,1,climatology,1.5064139366149902,False,1,1
10,128MB,auto,1.28 GB,hal24,24,128gb,1,anomaly,2.4511027336120605,False,1,1
10,256MB,spatial,2.56 GB,hal24,24,128gb,1,global_mean,2.2904257774353027,False,1,1
10,256MB,spatial,2.56 GB,hal24,24,128gb,1,temporal_mean,2.154050588607788,False,1,1
10,256MB,spatial,2.56 GB,hal24,24,128gb,1,climatology,2.8636279106140137,False,1,1
10,256MB,spatial,2.56 GB,hal24,24,128gb,1,anomaly,6.469491958618164,False,1,1
10,256MB,temporal,2.56 GB,hal24,24,128gb,1,global_mean,2.3868672847747803,False,1,1
10,256MB,temporal,2.56 GB,hal24,24,128gb,1,temporal_mean,2.1725480556488037,False,1,1
10,256MB,temporal,2.56 GB,hal24,24,128gb,1,climatology,3.4757251739501953,False,1,1
10,256MB,temporal,2.56 GB,hal24,24,128gb,1,anomaly,7.220321178436279,False,1,1
10,256MB,auto,2.56 GB,hal24,24,128gb,1,global_mean,2.5647573471069336,False,1,1
10,256MB,auto,2.56 GB,hal24,24,128gb,1,temporal_mean,2.238828182220459,False,1,1
10,256MB,auto,2.56 GB,hal24,24,128gb,1,climatology,2.9340927600860596,False,1,1
10,256MB,auto,2.56 GB,hal24,24,128gb,1,anomaly,5.063922882080078,False,1,1
10,512MB,spatial,5.12 GB,hal24,24,128gb,1,global_mean,4.838810920715332,False,1,1
10,512MB,spatial,5.12 GB,hal24,24,128gb,1,temporal_mean,4.566971063613892,False,1,1
10,512MB,spatial,5.12 GB,hal24,24,128gb,1,climatology,6.600048065185547,False,1,1
10,512MB,spatial,5.12 GB,hal24,24,128gb,1,anomaly,14.828158855438232,False,1,1
10,512MB,temporal,5.12 GB,hal24,24,128gb,1,global_mean,4.72995924949646,False,1,1
10,512MB,temporal,5.12 GB,hal24,24,128gb,1,temporal_mean,4.304105997085571,False,1,1
10,512MB,temporal,5.12 GB,hal24,24,128gb,1,climatology,6.982295751571655,False,1,1
10,512MB,temporal,5.12 GB,hal24,24,128gb,1,anomaly,15.42905855178833,False,1,1
10,512MB,auto,5.12 GB,hal24,24,128gb,1,global_mean,4.6793506145477295,False,1,1
10,512MB,auto,5.12 GB,hal24,24,128gb,1,temporal_mean,4.500996351242065,False,1,1
10,512MB,auto,5.12 GB,hal24,24,128gb,1,climatology,6.911649942398071,False,1,1
10,512MB,auto,5.12 GB,hal24,24,128gb,1,anomaly,15.354280471801758,False,1,1
