chunk_size,chunking_scheme,dataset_size,machine,num_nodes,operation,runtime,worker_per_node
8MB,temporal,512.17 MB,hal,8,global_mean,0.42174839973449707,8
8MB,temporal,512.17 MB,hal,8,temporal_mean,0.1845407485961914,8
8MB,temporal,512.17 MB,hal,8,climatology,0.5240640640258789,8
8MB,temporal,512.17 MB,hal,8,anomaly,0.7542545795440674,8
8MB,auto,512.17 MB,hal,8,global_mean,0.2229936122894287,8
8MB,auto,512.17 MB,hal,8,temporal_mean,0.19321060180664062,8
8MB,auto,512.17 MB,hal,8,climatology,0.5396978855133057,8
8MB,auto,512.17 MB,hal,8,anomaly,1.097062110900879,8
16MB,spatial,1.02 GB,hal,8,global_mean,0.23623442649841309,8
16MB,spatial,1.02 GB,hal,8,temporal_mean,0.20163774490356445,8
16MB,spatial,1.02 GB,hal,8,climatology,0.9003679752349854,8
16MB,spatial,1.02 GB,hal,8,anomaly,1.3139879703521729,8
16MB,temporal,1.02 GB,hal,8,global_mean,0.4536290168762207,8
16MB,temporal,1.02 GB,hal,8,temporal_mean,0.19348788261413574,8
16MB,temporal,1.02 GB,hal,8,climatology,0.5176465511322021,8
16MB,temporal,1.02 GB,hal,8,anomaly,1.086430311203003,8
16MB,auto,1.02 GB,hal,8,global_mean,0.2887613773345947,8
16MB,auto,1.02 GB,hal,8,temporal_mean,0.26366662979125977,8
16MB,auto,1.02 GB,hal,8,climatology,0.7745609283447266,8
16MB,auto,1.02 GB,hal,8,anomaly,1.51088547706604,8
32MB,spatial,2.05 GB,hal,8,global_mean,0.4678988456726074,8
32MB,spatial,2.05 GB,hal,8,temporal_mean,0.2138054370880127,8
32MB,spatial,2.05 GB,hal,8,climatology,0.7154133319854736,8
32MB,spatial,2.05 GB,hal,8,anomaly,1.9989280700683594,8
32MB,temporal,2.05 GB,hal,8,global_mean,0.37747836112976074,8
32MB,temporal,2.05 GB,hal,8,temporal_mean,0.20784974098205566,8
32MB,temporal,2.05 GB,hal,8,climatology,0.6104447841644287,8
32MB,temporal,2.05 GB,hal,8,anomaly,1.1100823879241943,8
32MB,auto,2.05 GB,hal,8,global_mean,0.3228180408477783,8
32MB,auto,2.05 GB,hal,8,temporal_mean,0.32002949714660645,8
32MB,auto,2.05 GB,hal,8,climatology,1.117532730102539,8
32MB,auto,2.05 GB,hal,8,anomaly,1.8892731666564941,8
64MB,spatial,4.10 GB,hal,8,global_mean,0.26489710807800293,8
64MB,spatial,4.10 GB,hal,8,temporal_mean,0.23862862586975098,8
64MB,spatial,4.10 GB,hal,8,climatology,0.9594531059265137,8
64MB,spatial,4.10 GB,hal,8,anomaly,2.7077813148498535,8
64MB,temporal,4.10 GB,hal,8,global_mean,0.4424324035644531,8
64MB,temporal,4.10 GB,hal,8,temporal_mean,0.4644308090209961,8
64MB,temporal,4.10 GB,hal,8,climatology,0.7086055278778076,8
64MB,temporal,4.10 GB,hal,8,anomaly,1.193587303161621,8
64MB,auto,4.10 GB,hal,8,global_mean,0.28246307373046875,8
64MB,auto,4.10 GB,hal,8,temporal_mean,0.21339750289916992,8
64MB,auto,4.10 GB,hal,8,climatology,0.9437158107757568,8
64MB,auto,4.10 GB,hal,8,anomaly,1.2946641445159912,8
128MB,spatial,8.19 GB,hal,8,global_mean,0.558882474899292,8
128MB,spatial,8.19 GB,hal,8,temporal_mean,0.31645679473876953,8
128MB,spatial,8.19 GB,hal,8,climatology,0.8234500885009766,8
128MB,spatial,8.19 GB,hal,8,anomaly,4.887108564376831,8
128MB,temporal,8.19 GB,hal,8,global_mean,0.4904911518096924,8
128MB,temporal,8.19 GB,hal,8,temporal_mean,0.2990560531616211,8
128MB,temporal,8.19 GB,hal,8,climatology,0.9872622489929199,8
128MB,temporal,8.19 GB,hal,8,anomaly,2.115980863571167,8
128MB,auto,8.19 GB,hal,8,global_mean,0.4356727600097656,8
128MB,auto,8.19 GB,hal,8,temporal_mean,0.3158848285675049,8
128MB,auto,8.19 GB,hal,8,climatology,1.4222068786621094,8
128MB,auto,8.19 GB,hal,8,anomaly,2.676086664199829,8
8MB,spatial,512.17 MB,hal,8,global_mean,0.2082672119140625,8
8MB,spatial,512.17 MB,hal,8,temporal_mean,0.19633841514587402,8
8MB,spatial,512.17 MB,hal,8,climatology,0.9014899730682373,8
8MB,spatial,512.17 MB,hal,8,anomaly,0.9224185943603516,8
8MB,temporal,512.17 MB,hal,8,global_mean,0.42174839973449707,8
8MB,temporal,512.17 MB,hal,8,temporal_mean,0.1845407485961914,8
8MB,temporal,512.17 MB,hal,8,climatology,0.5240640640258789,8
8MB,temporal,512.17 MB,hal,8,anomaly,0.7542545795440674,8
8MB,auto,512.17 MB,hal,8,global_mean,0.2229936122894287,8
8MB,auto,512.17 MB,hal,8,temporal_mean,0.19321060180664062,8
8MB,auto,512.17 MB,hal,8,climatology,0.5396978855133057,8
8MB,auto,512.17 MB,hal,8,anomaly,1.097062110900879,8
16MB,spatial,1.02 GB,hal,8,global_mean,0.23623442649841309,8
16MB,spatial,1.02 GB,hal,8,temporal_mean,0.20163774490356445,8
16MB,spatial,1.02 GB,hal,8,climatology,0.9003679752349854,8
16MB,spatial,1.02 GB,hal,8,anomaly,1.3139879703521729,8
16MB,temporal,1.02 GB,hal,8,global_mean,0.4536290168762207,8
16MB,temporal,1.02 GB,hal,8,temporal_mean,0.19348788261413574,8
16MB,temporal,1.02 GB,hal,8,climatology,0.5176465511322021,8
16MB,temporal,1.02 GB,hal,8,anomaly,1.086430311203003,8
16MB,auto,1.02 GB,hal,8,global_mean,0.2887613773345947,8
16MB,auto,1.02 GB,hal,8,temporal_mean,0.26366662979125977,8
16MB,auto,1.02 GB,hal,8,climatology,0.7745609283447266,8
16MB,auto,1.02 GB,hal,8,anomaly,1.51088547706604,8
32MB,spatial,2.05 GB,hal,8,global_mean,0.4678988456726074,8
32MB,spatial,2.05 GB,hal,8,temporal_mean,0.2138054370880127,8
32MB,spatial,2.05 GB,hal,8,climatology,0.7154133319854736,8
32MB,spatial,2.05 GB,hal,8,anomaly,1.9989280700683594,8
32MB,temporal,2.05 GB,hal,8,global_mean,0.37747836112976074,8
32MB,temporal,2.05 GB,hal,8,temporal_mean,0.20784974098205566,8
32MB,temporal,2.05 GB,hal,8,climatology,0.6104447841644287,8
32MB,temporal,2.05 GB,hal,8,anomaly,1.1100823879241943,8
32MB,auto,2.05 GB,hal,8,global_mean,0.3228180408477783,8
32MB,auto,2.05 GB,hal,8,temporal_mean,0.32002949714660645,8
32MB,auto,2.05 GB,hal,8,climatology,1.117532730102539,8
32MB,auto,2.05 GB,hal,8,anomaly,1.8892731666564941,8
64MB,spatial,4.10 GB,hal,8,global_mean,0.26489710807800293,8
64MB,spatial,4.10 GB,hal,8,temporal_mean,0.23862862586975098,8
64MB,spatial,4.10 GB,hal,8,climatology,0.9594531059265137,8
64MB,spatial,4.10 GB,hal,8,anomaly,2.7077813148498535,8
64MB,temporal,4.10 GB,hal,8,global_mean,0.4424324035644531,8
64MB,temporal,4.10 GB,hal,8,temporal_mean,0.4644308090209961,8
64MB,temporal,4.10 GB,hal,8,climatology,0.7086055278778076,8
64MB,temporal,4.10 GB,hal,8,anomaly,1.193587303161621,8
64MB,auto,4.10 GB,hal,8,global_mean,0.28246307373046875,8
64MB,auto,4.10 GB,hal,8,temporal_mean,0.21339750289916992,8
64MB,auto,4.10 GB,hal,8,climatology,0.9437158107757568,8
64MB,auto,4.10 GB,hal,8,anomaly,1.2946641445159912,8
128MB,spatial,8.19 GB,hal,8,global_mean,0.558882474899292,8
128MB,spatial,8.19 GB,hal,8,temporal_mean,0.31645679473876953,8
128MB,spatial,8.19 GB,hal,8,climatology,0.8234500885009766,8
128MB,spatial,8.19 GB,hal,8,anomaly,4.887108564376831,8
128MB,temporal,8.19 GB,hal,8,global_mean,0.4904911518096924,8
128MB,temporal,8.19 GB,hal,8,temporal_mean,0.2990560531616211,8
128MB,temporal,8.19 GB,hal,8,climatology,0.9872622489929199,8
128MB,temporal,8.19 GB,hal,8,anomaly,2.115980863571167,8
128MB,auto,8.19 GB,hal,8,global_mean,0.4356727600097656,8
128MB,auto,8.19 GB,hal,8,temporal_mean,0.3158848285675049,8
128MB,auto,8.19 GB,hal,8,climatology,1.4222068786621094,8
128MB,auto,8.19 GB,hal,8,anomaly,2.676086664199829,8
256MB,spatial,16.38 GB,hal,8,global_mean,0.46880555152893066,8
256MB,spatial,16.38 GB,hal,8,temporal_mean,0.769733190536499,8
256MB,spatial,16.38 GB,hal,8,climatology,1.2502882480621338,8
256MB,spatial,16.38 GB,hal,8,anomaly,24.538069248199463,8
256MB,temporal,16.38 GB,hal,8,global_mean,0.7039976119995117,8
256MB,temporal,16.38 GB,hal,8,temporal_mean,0.445082426071167,8
256MB,temporal,16.38 GB,hal,8,climatology,1.9688634872436523,8
256MB,temporal,16.38 GB,hal,8,anomaly,2.68584942817688,8
256MB,auto,16.38 GB,hal,8,global_mean,0.6150414943695068,8
256MB,auto,16.38 GB,hal,8,temporal_mean,0.47521257400512695,8
256MB,auto,16.38 GB,hal,8,climatology,3.6977617740631104,8
256MB,auto,16.38 GB,hal,8,anomaly,5.193442106246948,8
