chunk_size,chunking_scheme,dataset_size,machine,num_nodes,operation,runtime,worker_per_node
64 MB,temporal,256.58 MB,cheyenne,4,temporal_mean,0.08801746368408203,1
64 MB,temporal,256.58 MB,cheyenne,4,climatology,0.15392065048217773,1
64 MB,temporal,256.58 MB,cheyenne,4,anomaly,0.24266386032104492,1
64 MB,auto,256.58 MB,cheyenne,4,global_mean,0.07906985282897949,1
64 MB,auto,256.58 MB,cheyenne,4,temporal_mean,0.08891630172729492,1
64 MB,auto,256.58 MB,cheyenne,4,climatology,0.12553858757019043,1
64 MB,auto,256.58 MB,cheyenne,4,anomaly,0.19766616821289062,1
8 MB,spatial,32.45 MB,cheyenne,4,global_mean,0.026730775833129883,1
8 MB,spatial,32.45 MB,cheyenne,4,temporal_mean,0.04315543174743652,1
8 MB,spatial,32.45 MB,cheyenne,4,climatology,0.04321122169494629,1
8 MB,spatial,32.45 MB,cheyenne,4,anomaly,0.054490089416503906,1
8 MB,temporal,32.45 MB,cheyenne,4,global_mean,0.04106926918029785,1
8 MB,temporal,32.45 MB,cheyenne,4,temporal_mean,0.029970169067382812,1
8 MB,temporal,32.45 MB,cheyenne,4,climatology,0.05609560012817383,1
8 MB,temporal,32.45 MB,cheyenne,4,anomaly,0.08218669891357422,1
8 MB,auto,32.45 MB,cheyenne,4,global_mean,0.025812149047851562,1
8 MB,auto,32.45 MB,cheyenne,4,temporal_mean,0.04053092002868652,1
8 MB,auto,32.45 MB,cheyenne,4,climatology,0.044551849365234375,1
8 MB,auto,32.45 MB,cheyenne,4,anomaly,0.0554652214050293,1
16 MB,spatial,64.89 MB,cheyenne,4,global_mean,0.03674507141113281,1
16 MB,spatial,64.89 MB,cheyenne,4,temporal_mean,0.0467379093170166,1
16 MB,spatial,64.89 MB,cheyenne,4,climatology,0.060276031494140625,1
16 MB,spatial,64.89 MB,cheyenne,4,anomaly,0.08310937881469727,1
16 MB,temporal,64.89 MB,cheyenne,4,global_mean,0.04080796241760254,1
16 MB,temporal,64.89 MB,cheyenne,4,temporal_mean,0.03025984764099121,1
16 MB,temporal,64.89 MB,cheyenne,4,climatology,0.07967257499694824,1
16 MB,temporal,64.89 MB,cheyenne,4,anomaly,0.1051781177520752,1
16 MB,auto,64.89 MB,cheyenne,4,global_mean,0.03183174133300781,1
16 MB,auto,64.89 MB,cheyenne,4,temporal_mean,0.04512143135070801,1
16 MB,auto,64.89 MB,cheyenne,4,climatology,0.06177639961242676,1
16 MB,auto,64.89 MB,cheyenne,4,anomaly,0.08489394187927246,1
32 MB,spatial,128.78 MB,cheyenne,4,global_mean,0.05293750762939453,1
32 MB,spatial,128.78 MB,cheyenne,4,temporal_mean,0.04558920860290527,1
32 MB,spatial,128.78 MB,cheyenne,4,climatology,0.07999897003173828,1
32 MB,spatial,128.78 MB,cheyenne,4,anomaly,0.11111950874328613,1
32 MB,temporal,128.78 MB,cheyenne,4,global_mean,0.06259512901306152,1
32 MB,temporal,128.78 MB,cheyenne,4,temporal_mean,0.04083871841430664,1
32 MB,temporal,128.78 MB,cheyenne,4,climatology,0.0819251537322998,1
32 MB,temporal,128.78 MB,cheyenne,4,anomaly,0.10934233665466309,1
32 MB,auto,128.78 MB,cheyenne,4,global_mean,0.04241609573364258,1
32 MB,auto,128.78 MB,cheyenne,4,temporal_mean,0.0565335750579834,1
32 MB,auto,128.78 MB,cheyenne,4,climatology,0.0745382308959961,1
32 MB,auto,128.78 MB,cheyenne,4,anomaly,0.10613465309143066,1
64 MB,spatial,256.58 MB,cheyenne,4,global_mean,0.08821558952331543,1
64 MB,spatial,256.58 MB,cheyenne,4,temporal_mean,0.10289144515991211,1
64 MB,spatial,256.58 MB,cheyenne,4,climatology,0.11729812622070312,1
64 MB,spatial,256.58 MB,cheyenne,4,anomaly,0.2110576629638672,1
64 MB,temporal,256.58 MB,cheyenne,4,global_mean,0.10364365577697754,1
64 MB,temporal,256.58 MB,cheyenne,4,temporal_mean,0.08801746368408203,1
64 MB,temporal,256.58 MB,cheyenne,4,climatology,0.15392065048217773,1
64 MB,temporal,256.58 MB,cheyenne,4,anomaly,0.24266386032104492,1
64 MB,auto,256.58 MB,cheyenne,4,global_mean,0.07906985282897949,1
64 MB,auto,256.58 MB,cheyenne,4,temporal_mean,0.08891630172729492,1
64 MB,auto,256.58 MB,cheyenne,4,climatology,0.12553858757019043,1
64 MB,auto,256.58 MB,cheyenne,4,anomaly,0.19766616821289062,1
128 MB,spatial,512.17 MB,cheyenne,4,global_mean,0.15363478660583496,1
128 MB,spatial,512.17 MB,cheyenne,4,temporal_mean,0.16213774681091309,1
128 MB,spatial,512.17 MB,cheyenne,4,climatology,0.3368382453918457,1
128 MB,spatial,512.17 MB,cheyenne,4,anomaly,0.33808159828186035,1
128 MB,temporal,512.17 MB,cheyenne,4,global_mean,0.1714484691619873,1
128 MB,temporal,512.17 MB,cheyenne,4,temporal_mean,0.1439378261566162,1
128 MB,temporal,512.17 MB,cheyenne,4,climatology,0.2498924732208252,1
128 MB,temporal,512.17 MB,cheyenne,4,anomaly,0.43008947372436523,1
128 MB,auto,512.17 MB,cheyenne,4,global_mean,0.15259718894958496,1
128 MB,auto,512.17 MB,cheyenne,4,temporal_mean,0.15924358367919922,1
128 MB,auto,512.17 MB,cheyenne,4,climatology,0.19322490692138672,1
128 MB,auto,512.17 MB,cheyenne,4,anomaly,0.3036680221557617,1
8 MB,spatial,32.45 MB,cheyenne,4,global_mean,0.026730775833129883,1
8 MB,spatial,32.45 MB,cheyenne,4,temporal_mean,0.04315543174743652,1
8 MB,spatial,32.45 MB,cheyenne,4,climatology,0.04321122169494629,1
8 MB,spatial,32.45 MB,cheyenne,4,anomaly,0.054490089416503906,1
8 MB,temporal,32.45 MB,cheyenne,4,global_mean,0.04106926918029785,1
8 MB,temporal,32.45 MB,cheyenne,4,temporal_mean,0.029970169067382812,1
8 MB,temporal,32.45 MB,cheyenne,4,climatology,0.05609560012817383,1
8 MB,temporal,32.45 MB,cheyenne,4,anomaly,0.08218669891357422,1
8 MB,auto,32.45 MB,cheyenne,4,global_mean,0.025812149047851562,1
8 MB,auto,32.45 MB,cheyenne,4,temporal_mean,0.04053092002868652,1
8 MB,auto,32.45 MB,cheyenne,4,climatology,0.044551849365234375,1
8 MB,auto,32.45 MB,cheyenne,4,anomaly,0.0554652214050293,1
16 MB,spatial,64.89 MB,cheyenne,4,global_mean,0.03674507141113281,1
16 MB,spatial,64.89 MB,cheyenne,4,temporal_mean,0.0467379093170166,1
16 MB,spatial,64.89 MB,cheyenne,4,climatology,0.060276031494140625,1
16 MB,spatial,64.89 MB,cheyenne,4,anomaly,0.08310937881469727,1
16 MB,temporal,64.89 MB,cheyenne,4,global_mean,0.04080796241760254,1
16 MB,temporal,64.89 MB,cheyenne,4,temporal_mean,0.03025984764099121,1
16 MB,temporal,64.89 MB,cheyenne,4,climatology,0.07967257499694824,1
16 MB,temporal,64.89 MB,cheyenne,4,anomaly,0.1051781177520752,1
16 MB,auto,64.89 MB,cheyenne,4,global_mean,0.03183174133300781,1
16 MB,auto,64.89 MB,cheyenne,4,temporal_mean,0.04512143135070801,1
16 MB,auto,64.89 MB,cheyenne,4,climatology,0.06177639961242676,1
16 MB,auto,64.89 MB,cheyenne,4,anomaly,0.08489394187927246,1
32 MB,spatial,128.78 MB,cheyenne,4,global_mean,0.05293750762939453,1
32 MB,spatial,128.78 MB,cheyenne,4,temporal_mean,0.04558920860290527,1
32 MB,spatial,128.78 MB,cheyenne,4,climatology,0.07999897003173828,1
32 MB,spatial,128.78 MB,cheyenne,4,anomaly,0.11111950874328613,1
32 MB,temporal,128.78 MB,cheyenne,4,global_mean,0.06259512901306152,1
32 MB,temporal,128.78 MB,cheyenne,4,temporal_mean,0.04083871841430664,1
32 MB,temporal,128.78 MB,cheyenne,4,climatology,0.0819251537322998,1
32 MB,temporal,128.78 MB,cheyenne,4,anomaly,0.10934233665466309,1
32 MB,auto,128.78 MB,cheyenne,4,global_mean,0.04241609573364258,1
32 MB,auto,128.78 MB,cheyenne,4,temporal_mean,0.0565335750579834,1
32 MB,auto,128.78 MB,cheyenne,4,climatology,0.0745382308959961,1
32 MB,auto,128.78 MB,cheyenne,4,anomaly,0.10613465309143066,1
64 MB,spatial,256.58 MB,cheyenne,4,global_mean,0.08821558952331543,1
64 MB,spatial,256.58 MB,cheyenne,4,temporal_mean,0.10289144515991211,1
64 MB,spatial,256.58 MB,cheyenne,4,climatology,0.11729812622070312,1
64 MB,spatial,256.58 MB,cheyenne,4,anomaly,0.2110576629638672,1
64 MB,temporal,256.58 MB,cheyenne,4,global_mean,0.10364365577697754,1
64 MB,temporal,256.58 MB,cheyenne,4,temporal_mean,0.08801746368408203,1
64 MB,temporal,256.58 MB,cheyenne,4,climatology,0.15392065048217773,1
64 MB,temporal,256.58 MB,cheyenne,4,anomaly,0.24266386032104492,1
64 MB,auto,256.58 MB,cheyenne,4,global_mean,0.07906985282897949,1
64 MB,auto,256.58 MB,cheyenne,4,temporal_mean,0.08891630172729492,1
64 MB,auto,256.58 MB,cheyenne,4,climatology,0.12553858757019043,1
64 MB,auto,256.58 MB,cheyenne,4,anomaly,0.19766616821289062,1
128 MB,spatial,512.17 MB,cheyenne,4,global_mean,0.15363478660583496,1
128 MB,spatial,512.17 MB,cheyenne,4,temporal_mean,0.16213774681091309,1
128 MB,spatial,512.17 MB,cheyenne,4,climatology,0.3368382453918457,1
128 MB,spatial,512.17 MB,cheyenne,4,anomaly,0.33808159828186035,1
128 MB,temporal,512.17 MB,cheyenne,4,global_mean,0.1714484691619873,1
128 MB,temporal,512.17 MB,cheyenne,4,temporal_mean,0.1439378261566162,1
128 MB,temporal,512.17 MB,cheyenne,4,climatology,0.2498924732208252,1
128 MB,temporal,512.17 MB,cheyenne,4,anomaly,0.43008947372436523,1
128 MB,auto,512.17 MB,cheyenne,4,global_mean,0.15259718894958496,1
128 MB,auto,512.17 MB,cheyenne,4,temporal_mean,0.15924358367919922,1
128 MB,auto,512.17 MB,cheyenne,4,climatology,0.19322490692138672,1
128 MB,auto,512.17 MB,cheyenne,4,anomaly,0.3036680221557617,1
256 MB,spatial,1.02 GB,cheyenne,4,global_mean,0.2896702289581299,1
256 MB,spatial,1.02 GB,cheyenne,4,temporal_mean,0.3013744354248047,1
256 MB,spatial,1.02 GB,cheyenne,4,climatology,0.4434843063354492,1
256 MB,spatial,1.02 GB,cheyenne,4,anomaly,0.70206618309021,1
256 MB,temporal,1.02 GB,cheyenne,4,global_mean,0.30944275856018066,1
256 MB,temporal,1.02 GB,cheyenne,4,temporal_mean,0.27890467643737793,1
256 MB,temporal,1.02 GB,cheyenne,4,climatology,0.46845006942749023,1
256 MB,temporal,1.02 GB,cheyenne,4,anomaly,0.7503077983856201,1
256 MB,auto,1.02 GB,cheyenne,4,global_mean,0.2834024429321289,1
256 MB,auto,1.02 GB,cheyenne,4,temporal_mean,0.27779245376586914,1
256 MB,auto,1.02 GB,cheyenne,4,climatology,0.2921137809753418,1
256 MB,auto,1.02 GB,cheyenne,4,anomaly,0.5352277755737305,1
